R0397-LWS	/groups/cgsd/gordonq/LauG_Metagenomics_CPOS-200710-CJX-3455a
R0398-LKW	/groups/cgsd/gordonq/LauG_Metagenomics_CPOS-200710-CJX-3455a
R0399-SWY	/groups/cgsd/gordonq/LauG_Metagenomics_CPOS-200710-CJX-3455a
R0401-CYW	/groups/cgsd/gordonq/LauG_Metagenomics_CPOS-200710-CJX-3455a
R0402-LWC	/groups/cgsd/gordonq/LauG_Metagenomics_CPOS-200710-CJX-3455a
R0403-WCM	/groups/cgsd/gordonq/LauG_Metagenomics_CPOS-200710-CJX-3455a
R0404-CPL	/groups/cgsd/gordonq/LauG_Metagenomics_CPOS-200710-CJX-3455a
R0406-LNF	/groups/cgsd/gordonq/LauG_Metagenomics_CPOS-200710-CJX-3455a
R0407-CHC	/groups/cgsd/gordonq/LauG_Metagenomics_CPOS-200710-CJX-3455a
R0408-CKS	/groups/cgsd/gordonq/LauG_Metagenomics_CPOS-200710-CJX-3455a
R0409-MYT	/groups/cgsd/gordonq/LauG_Metagenomics_CPOS-200710-CJX-3455a
R0410-CCL	/groups/cgsd/gordonq/LauG_Metagenomics_CPOS-200710-CJX-3455a
R0411-LYK	/groups/cgsd/gordonq/LauG_Metagenomics_CPOS-200710-CJX-3455a
R0412-LCK	/groups/cgsd/gordonq/LauG_Metagenomics_CPOS-200710-CJX-3455a
R0413-LMF	/groups/cgsd/gordonq/LauG_Metagenomics_CPOS-200710-CJX-3455a
R0414-THY	/groups/cgsd/gordonq/LauG_Metagenomics_CPOS-200710-CJX-3455a
R0416-LMY	/groups/cgsd/gordonq/LauG_Metagenomics_CPOS-200710-CJX-3455a
R0419-LWM	/groups/cgsd/gordonq/LauG_Metagenomics_CPOS-200710-CJX-3455a
R0420-TCF	/groups/cgsd/gordonq/LauG_Metagenomics_CPOS-200710-CJX-3455a
R0421-TYY	/groups/cgsd/gordonq/LauG_Metagenomics_CPOS-200710-CJX-3455a
R0428-LCT	/groups/cgsd/gordonq/LauG_Metagenomics_CPOS-200710-CJX-3455a
R0429-CNC	/groups/cgsd/gordonq/LauG_Metagenomics_CPOS-200710-CJX-3455a
R0431-KSC	/groups/cgsd/gordonq/LauG_Metagenomics_CPOS-200710-CJX-3455a
R0433-TFK	/groups/cgsd/gordonq/CPOS_Data_20210329/LauG_Metagenomics_CPOS-210119-SWSL-6038a
R0435-CKS	/groups/cgsd/gordonq/LauG_Metagenomics_CPOS-200710-CJX-3455a
R0436-CLH	/groups/cgsd/gordonq/LauG_Metagenomics_CPOS-200710-CJX-3455a
R0437-LKK	/groups/cgsd/gordonq/LauG_Metagenomics_CPOS-200710-CJX-3455a
R0439-KWL	/groups/cgsd/gordonq/LauG_Metagenomics_CPOS-200710-CJX-3455a
R0440-KKP	/groups/cgsd/gordonq/LauG_Metagenomics_CPOS-200710-CJX-3455a
R0442-TYM	/groups/cgsd/gordonq/LauG_Metagenomics_CPOS-200710-CJX-3455a
R0446-LSY	/groups/cgsd/gordonq/LauG_Metagenomics_CPOS-200710-CJX-3455a
R0448-FSM	/groups/cgsd/gordonq/LauG_Metagenomics_CPOS-200710-CJX-3455a
R0450-KHF	/groups/cgsd/gordonq/CPOS_Data_20210329/LauG_Metagenomics_CPOS-210119-SWSL-6038a
R0456-KMY	/groups/cgsd/gordonq/CPOS_Data_20210329/LauG_Metagenomics_CPOS-210119-SWSL-6038a
R0457-LXM	/groups/cgsd/gordonq/CPOS_Data_20210329/LauG_Metagenomics_CPOS-210119-SWSL-6038a
R0460-CWT	/groups/cgsd/gordonq/CPOS_Data_20210329/LauG_Metagenomics_CPOS-210119-SWSL-6038a
R0461-CYM	/groups/cgsd/gordonq/CPOS_Data_20210329/LauG_Metagenomics_CPOS-210119-SWSL-6038a
R0462-CKC	/groups/cgsd/gordonq/CPOS_Data_20210329/LauG_Metagenomics_CPOS-210119-SWSL-6038a
R0463-WLM	/groups/cgsd/gordonq/CPOS_Data_20210329/LauG_Metagenomics_CPOS-210119-SWSL-6038a
R0465-WKY	/groups/cgsd/gordonq/CPOS_Data_20210329/LauG_Metagenomics_CPOS-210119-SWSL-6038a
R243-LSF-DNA	/groups/cgsd/gordonq/Hypertension_DrGary
R253-HHF-DNA	/groups/cgsd/gordonq/Hypertension_DrGary
R256-TSW-DNA	/groups/cgsd/gordonq/Hypertension_DrGary
